# k =   0.000000   0.000000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -7.24808800E+00  -6.80374616E+00   4.44341836E-01
# Error est. for CH(vbm) CH(cbm) diff =   8.62079440E-01   8.59145881E-01  -2.93355948E-03
#    Nb          CH(vbm)          CH(cbm)             diff
    182  -5.88151836E+00  -5.42514615E+00   4.56372218E-01
    183  -5.88984265E+00  -5.43245758E+00   4.57385066E-01
    184  -5.89852719E+00  -5.44016347E+00   4.58363715E-01
    185  -5.90639231E+00  -5.44683661E+00   4.59555700E-01
    186  -5.91512792E+00  -5.45454932E+00   4.60578610E-01
    187  -5.92371733E+00  -5.46140524E+00   4.62312087E-01
    188  -5.93194266E+00  -5.46908946E+00   4.62853205E-01
    189  -5.93993006E+00  -5.47602741E+00   4.63902646E-01
    190  -5.94788338E+00  -5.48382767E+00   4.64055713E-01
    191  -5.95622183E+00  -5.49130925E+00   4.64912582E-01
    192  -5.96343612E+00  -5.49717551E+00   4.66260612E-01
    193  -5.97158179E+00  -5.50368691E+00   4.67894884E-01
    194  -5.97968157E+00  -5.50942850E+00   4.70253069E-01
    195  -5.98721052E+00  -5.51550178E+00   4.71708737E-01
    196  -5.99461789E+00  -5.52179960E+00   4.72818286E-01
    197  -6.00132530E+00  -5.52744476E+00   4.73880539E-01
    198  -6.00887578E+00  -5.53375070E+00   4.75125080E-01
    199  -6.01546315E+00  -5.53951899E+00   4.75944159E-01
    200  -6.02235697E+00  -5.54597524E+00   4.76381724E-01
    201  -6.02855109E+00  -5.55192960E+00   4.76621488E-01
    202  -6.03557289E+00  -5.55858946E+00   4.76983433E-01
    203  -6.04168770E+00  -5.56468896E+00   4.76998737E-01
    204  -6.04784418E+00  -5.56993052E+00   4.77913659E-01
    205  -6.05420638E+00  -5.57559969E+00   4.78606695E-01
    206  -6.06090742E+00  -5.58127375E+00   4.79633669E-01
    207  -6.06770332E+00  -5.58696893E+00   4.80734395E-01
    208  -6.07464419E+00  -5.59238014E+00   4.82264054E-01
    209  -6.08047497E+00  -5.59775692E+00   4.82718054E-01
    210  -6.08613670E+00  -5.60369802E+00   4.82438683E-01
    211  -6.09142488E+00  -5.60858659E+00   4.82838295E-01
    212  -6.09740356E+00  -5.61451079E+00   4.82892773E-01
    213  -6.10339688E+00  -5.61942837E+00   4.83968506E-01
    214  -6.10917025E+00  -5.62581591E+00   4.83354342E-01
    215  -6.11424309E+00  -5.63141126E+00   4.82831831E-01
    216  -6.11968967E+00  -5.63637105E+00   4.83318618E-01
    217  -6.12549127E+00  -5.64218437E+00   4.83306896E-01
    218  -6.13151695E+00  -5.64839246E+00   4.83124490E-01
    219  -6.13786054E+00  -5.65421114E+00   4.83649399E-01
    220  -6.14393747E+00  -5.66000423E+00   4.83933245E-01
    221  -6.14967544E+00  -5.66565959E+00   4.84015850E-01
    222  -6.15540433E+00  -5.67181822E+00   4.83586104E-01
    223  -6.16099101E+00  -5.67733822E+00   4.83652785E-01
    224  -6.16686776E+00  -5.68345742E+00   4.83410341E-01
    225  -6.17222523E+00  -5.68876713E+00   4.83458094E-01
    226  -6.17692908E+00  -5.69365247E+00   4.83276611E-01
    227  -6.18165649E+00  -5.69819245E+00   4.83464036E-01
    228  -6.18739108E+00  -5.70399879E+00   4.83392291E-01
    229  -6.19266445E+00  -5.70880747E+00   4.83856983E-01
    230  -6.19750804E+00  -5.71361567E+00   4.83892373E-01
    231  -6.20237853E+00  -5.71836944E+00   4.84009091E-01
    232  -6.20732861E+00  -5.72276577E+00   4.84562838E-01
    233  -6.21305774E+00  -5.72846290E+00   4.84594848E-01
    234  -6.21803963E+00  -5.73359206E+00   4.84447574E-01
    235  -6.22333832E+00  -5.73834317E+00   4.84995152E-01
    236  -6.22814130E+00  -5.74253416E+00   4.85607139E-01
    237  -6.23300184E+00  -5.74725292E+00   4.85748919E-01
    238  -6.23743660E+00  -5.75177220E+00   4.85664396E-01
    239  -6.24202440E+00  -5.75585520E+00   4.86169202E-01
    240  -6.24651775E+00  -5.76001804E+00   4.86499718E-01
    241  -6.25095407E+00  -5.76444661E+00   4.86507457E-01
    242  -6.25575648E+00  -5.76873317E+00   4.87023310E-01
    243  -6.26005862E+00  -5.77307095E+00   4.86987674E-01
    244  -6.26472594E+00  -5.77682605E+00   4.87899887E-01
    245  -6.26844816E+00  -5.78031033E+00   4.88137830E-01
    246  -6.27248476E+00  -5.78427800E+00   4.88206764E-01
    247  -6.27737640E+00  -5.78872387E+00   4.88652536E-01
    248  -6.28157521E+00  -5.79296271E+00   4.88612498E-01
    249  -6.28559645E+00  -5.79705865E+00   4.88537799E-01
    250  -6.28987000E+00  -5.80089453E+00   4.88975469E-01
    251  -6.29420911E+00  -5.80505896E+00   4.89150151E-01
    252  -6.29821805E+00  -5.80944007E+00   4.88777979E-01
    253  -6.30310614E+00  -5.81390169E+00   4.89204450E-01
    254  -6.30719611E+00  -5.81802566E+00   4.89170452E-01
    255  -6.31197506E+00  -5.82210726E+00   4.89867800E-01
    256  -6.31637259E+00  -5.82654510E+00   4.89827491E-01
    257  -6.32033446E+00  -5.83077766E+00   4.89556799E-01
    258  -6.32425935E+00  -5.83498466E+00   4.89274687E-01
    259  -6.32856375E+00  -5.83895803E+00   4.89605716E-01
    260  -6.33233506E+00  -5.84321092E+00   4.89124141E-01
    261  -6.33634938E+00  -5.84753161E+00   4.88817769E-01
    262  -6.33988189E+00  -5.85131345E+00   4.88568442E-01
    263  -6.34355028E+00  -5.85474586E+00   4.88804422E-01
    264  -6.34777550E+00  -5.85854945E+00   4.89226044E-01
    265  -6.35139628E+00  -5.86178527E+00   4.89611004E-01
    266  -6.35546789E+00  -5.86546676E+00   4.90001127E-01
    267  -6.35940479E+00  -5.86928202E+00   4.90122774E-01
    268  -6.36323709E+00  -5.87297987E+00   4.90257215E-01
    269  -6.36639937E+00  -5.87592498E+00   4.90474398E-01
    270  -6.36977348E+00  -5.87916067E+00   4.90612805E-01
    271  -6.37321138E+00  -5.88224230E+00   4.90969085E-01
    272  -6.37693661E+00  -5.88567014E+00   4.91266475E-01
    273  -6.38084484E+00  -5.88899247E+00   4.91852364E-01
    274  -6.38410114E+00  -5.89214678E+00   4.91954358E-01
    275  -6.38796221E+00  -5.89568963E+00   4.92272587E-01
    276  -6.39151002E+00  -5.89918376E+00   4.92326254E-01
    277  -6.39533433E+00  -5.90264750E+00   4.92686835E-01
    278  -6.39936454E+00  -5.90639044E+00   4.92974100E-01
    279  -6.40283492E+00  -5.90963652E+00   4.93198404E-01
    280  -6.40607182E+00  -5.91237060E+00   4.93701220E-01
    281  -6.40980121E+00  -5.91593743E+00   4.93863772E-01
    282  -6.41322170E+00  -5.91900063E+00   4.94221066E-01
    283  -6.41714254E+00  -5.92287903E+00   4.94263519E-01
    284  -6.42051486E+00  -5.92619281E+00   4.94322051E-01
    285  -6.42445410E+00  -5.93044687E+00   4.94007227E-01
    286  -6.42798485E+00  -5.93363439E+00   4.94350458E-01
    287  -6.43167628E+00  -5.93725026E+00   4.94426018E-01
    288  -6.43516275E+00  -5.94049636E+00   4.94666394E-01
    289  -6.43846648E+00  -5.94340713E+00   4.95059351E-01
    290  -6.44171475E+00  -5.94683265E+00   4.94882093E-01
    291  -6.44522331E+00  -5.95023722E+00   4.94986096E-01
    292  -6.44848418E+00  -5.95334425E+00   4.95139931E-01
    293  -6.45167246E+00  -5.95660725E+00   4.95065208E-01
    294  -6.45450166E+00  -5.95945115E+00   4.95050519E-01
    295  -6.45781459E+00  -5.96288204E+00   4.94932556E-01
    296  -6.46088896E+00  -5.96593155E+00   4.94957412E-01
    297  -6.46369967E+00  -5.96875281E+00   4.94946857E-01
    298  -6.46653622E+00  -5.97171656E+00   4.94819666E-01
    299  -6.46960001E+00  -5.97490049E+00   4.94699512E-01
    300  -6.47256372E+00  -5.97762047E+00   4.94943254E-01
# k =   0.000000   0.500000   0.500000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -7.34152081E+00  -6.62278696E+00   7.18733851E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.06921745E-01   8.17372107E-01  -8.95496378E-02
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -1.15730530E-03  -5.42452722E-03  -4.26722192E-03
      2  -2.33806541E-03  -1.06741922E-02  -8.33612682E-03
      3  -3.58685355E-03  -1.65043305E-02  -1.29174769E-02
      4  -4.88417441E-03  -2.19964255E-02  -1.71122511E-02
      5  -1.50489095E-02  -5.64815913E-02  -4.14326819E-02
      6  -2.38272290E-02  -8.47415806E-02  -6.09143516E-02
      7  -3.38090110E-02  -1.70322228E-01  -1.36513217E-01
      8  -4.11559429E-02  -2.42785520E-01  -2.01629577E-01
      9  -4.41762745E-02  -3.10393326E-01  -2.66217051E-01
     10  -4.70351533E-02  -3.50550748E-01  -3.03515594E-01
     11  -4.99784644E-02  -3.80430154E-01  -3.30451690E-01
     12  -5.30299344E-02  -4.39351491E-01  -3.86321557E-01
     13  -5.67378052E-02  -5.33014888E-01  -4.76277083E-01
     14  -6.01198884E-02  -6.42835001E-01  -5.82715113E-01
     15  -6.12738863E-02  -6.51571277E-01  -5.90297391E-01
     16  -6.23727646E-02  -6.59798169E-01  -5.97425404E-01
     17  -1.40415401E-01  -6.87823079E-01  -5.47407678E-01
     18  -2.18126597E-01  -7.14721330E-01  -4.96594733E-01
     19  -3.21248737E-01  -7.36950852E-01  -4.15702115E-01
     20  -4.21158487E-01  -7.60579440E-01  -3.39420953E-01
     21  -5.23618600E-01  -7.83215398E-01  -2.59596798E-01
     22  -6.27443223E-01  -8.05652201E-01  -1.78208978E-01
     23  -8.50413249E-01  -8.62218859E-01  -1.18056094E-02
     24  -1.08319543E+00  -9.22271311E-01   1.60924123E-01
     25  -1.10058639E+00  -9.46907578E-01   1.53678813E-01
     26  -1.10768459E+00  -9.69565299E-01   1.38119296E-01
     27  -1.11397622E+00  -9.90782986E-01   1.23193239E-01
     28  -1.11791757E+00  -1.01097994E+00   1.06937628E-01
     29  -1.11978919E+00  -1.01792084E+00   1.01868346E-01
     30  -1.12226992E+00  -1.02493135E+00   9.73385723E-02
     31  -1.12484928E+00  -1.03035937E+00   9.44899012E-02
     32  -1.12746747E+00  -1.03512407E+00   9.23434030E-02
     33  -1.13011688E+00  -1.04143167E+00   8.86852103E-02
     34  -1.13293599E+00  -1.04659608E+00   8.63399098E-02
     35  -1.13489066E+00  -1.05664401E+00   7.82466562E-02
     36  -1.13631175E+00  -1.06708069E+00   6.92310616E-02
     37  -1.13841865E+00  -1.07726040E+00   6.11582459E-02
     38  -1.13996698E+00  -1.08649826E+00   5.34687152E-02
     39  -1.21931550E+00  -1.26351894E+00  -4.42034415E-02
     40  -1.30471502E+00  -1.43063598E+00  -1.25920958E-01
     41  -1.32355797E+00  -1.47317139E+00  -1.49613420E-01
     42  -1.33543209E+00  -1.50566299E+00  -1.70230907E-01
     43  -1.33878436E+00  -1.51646257E+00  -1.77678214E-01
     44  -1.34103108E+00  -1.52616542E+00  -1.85134335E-01
     45  -1.34267378E+00  -1.52996771E+00  -1.87293935E-01
     46  -1.34389096E+00  -1.53258943E+00  -1.88698471E-01
     47  -1.34967420E+00  -1.54340083E+00  -1.93726629E-01
     48  -1.35601199E+00  -1.55345937E+00  -1.97447382E-01
     49  -1.36132555E+00  -1.56104235E+00  -1.99716797E-01
     50  -1.36589636E+00  -1.56773547E+00  -2.01839109E-01
     51  -1.37175782E+00  -1.57749820E+00  -2.05740388E-01
     52  -1.37651261E+00  -1.58539766E+00  -2.08885046E-01
     53  -1.38018656E+00  -1.59079306E+00  -2.10606501E-01
     54  -1.38348768E+00  -1.59502608E+00  -2.11538405E-01
     55  -1.38798666E+00  -1.60241861E+00  -2.14431941E-01
     56  -1.39233228E+00  -1.61017914E+00  -2.17846863E-01
     57  -1.39375227E+00  -1.61261271E+00  -2.18860440E-01
     58  -1.39476256E+00  -1.61495625E+00  -2.20193691E-01
     59  -1.49028682E+00  -1.66030985E+00  -1.70023035E-01
     60  -1.58328107E+00  -1.71040472E+00  -1.27123645E-01
     61  -1.75545054E+00  -1.77794538E+00  -2.24948420E-02
     62  -1.91837099E+00  -1.82587372E+00   9.24972726E-02
     63  -1.97825906E+00  -1.84566016E+00   1.32598898E-01
     64  -2.19787849E+00  -1.92542687E+00   2.72451614E-01
     65  -2.22986931E+00  -1.93975364E+00   2.90115668E-01
     66  -2.25691454E+00  -1.95280128E+00   3.04113261E-01
     67  -2.32590147E+00  -1.96879387E+00   3.57107601E-01
     68  -2.41522898E+00  -1.99579512E+00   4.19433860E-01
     69  -2.52933554E+00  -2.01822316E+00   5.11112379E-01
     70  -2.65127941E+00  -2.03921846E+00   6.12060951E-01
     71  -2.74572115E+00  -2.06531894E+00   6.80402209E-01
     72  -2.76905384E+00  -2.08109790E+00   6.87955939E-01
     73  -2.83674933E+00  -2.10091930E+00   7.35830025E-01
     74  -2.89036523E+00  -2.11839615E+00   7.71969078E-01
     75  -2.96571993E+00  -2.14051146E+00   8.25208478E-01
     76  -3.04911858E+00  -2.16184047E+00   8.87278116E-01
     77  -3.12026121E+00  -2.17892404E+00   9.41337168E-01
     78  -3.19808652E+00  -2.19206582E+00   1.00602070E+00
     79  -3.30650778E+00  -2.20330648E+00   1.10320130E+00
     80  -3.43716746E+00  -2.22350457E+00   1.21366289E+00
     81  -3.77127541E+00  -2.28496983E+00   1.48630558E+00
     82  -4.75578649E+00  -2.34439002E+00   2.41139647E+00
     83  -4.80847138E+00  -3.22534218E+00   1.58312920E+00
     84  -4.86558103E+00  -3.48818350E+00   1.37739753E+00
     85  -4.91912337E+00  -3.69046047E+00   1.22866290E+00
     86  -4.97949033E+00  -3.86954420E+00   1.10994612E+00
     87  -5.01122347E+00  -3.98974613E+00   1.02147734E+00
     88  -5.05226827E+00  -4.12803442E+00   9.24233854E-01
     89  -5.06343437E+00  -4.16160922E+00   9.01825155E-01
     90  -5.07441741E+00  -4.18380546E+00   8.90611958E-01
     91  -5.08745735E+00  -4.21735967E+00   8.70097680E-01
     92  -5.10775307E+00  -4.28705011E+00   8.20702959E-01
     93  -5.12129768E+00  -4.31950436E+00   8.01793323E-01
     94  -5.13068600E+00  -4.34302932E+00   7.87656680E-01
     95  -5.14003478E+00  -4.36559738E+00   7.74437398E-01
     96  -5.14770340E+00  -4.38054137E+00   7.67162038E-01
     97  -5.15624330E+00  -4.40125345E+00   7.54989849E-01
     98  -5.16403412E+00  -4.41912692E+00   7.44907208E-01
     99  -5.17255481E+00  -4.44130366E+00   7.31251150E-01
    100  -5.18434515E+00  -4.46405053E+00   7.20294621E-01
    101  -5.19457889E+00  -4.48400423E+00   7.10574665E-01
    102  -5.20595853E+00  -4.50492554E+00   7.01032997E-01
    103  -5.21514957E+00  -4.52161355E+00   6.93536023E-01
    104  -5.22344740E+00  -4.53454041E+00   6.88906989E-01
    105  -5.23200170E+00  -4.55327823E+00   6.78723466E-01
    106  -5.24075890E+00  -4.57122161E+00   6.69537285E-01
    107  -5.24885564E+00  -4.58670034E+00   6.62155294E-01
    108  -5.25715286E+00  -4.60389207E+00   6.53260783E-01
    109  -5.26587564E+00  -4.62120131E+00   6.44674332E-01
    110  -5.27422628E+00  -4.63663693E+00   6.37589355E-01
    111  -5.28271693E+00  -4.65257298E+00   6.30143950E-01
    112  -5.29164298E+00  -4.66772168E+00   6.23921301E-01
    113  -5.30060346E+00  -4.68152167E+00   6.19081786E-01
    114  -5.30942475E+00  -4.69549432E+00   6.13930424E-01
    115  -5.31775120E+00  -4.70848356E+00   6.09267638E-01
    116  -5.32547566E+00  -4.72189465E+00   6.03581008E-01
    117  -5.33355219E+00  -4.73282911E+00   6.00723080E-01
    118  -5.34248943E+00  -4.74525939E+00   5.97230037E-01
    119  -5.35035078E+00  -4.75510779E+00   5.95242987E-01
    120  -5.35774529E+00  -4.76609179E+00   5.91653496E-01
    121  -5.36372662E+00  -4.77518635E+00   5.88540267E-01
    122  -5.36977730E+00  -4.78626252E+00   5.83514780E-01
    123  -5.37626464E+00  -4.79701057E+00   5.79254072E-01
    124  -5.38186513E+00  -4.80568319E+00   5.76181933E-01
    125  -5.38685500E+00  -4.81357927E+00   5.73275732E-01
    126  -5.39251636E+00  -4.82073006E+00   5.71786301E-01
    127  -5.39955021E+00  -4.83019129E+00   5.69358926E-01
    128  -5.40673951E+00  -4.83997727E+00   5.66762234E-01
    129  -5.41249687E+00  -4.84841660E+00   5.64080272E-01
    130  -5.41838906E+00  -4.85591898E+00   5.62470078E-01
    131  -5.42497609E+00  -4.86372313E+00   5.61252960E-01
    132  -5.43228717E+00  -4.87330991E+00   5.58977262E-01
    133  -5.43875580E+00  -4.88207973E+00   5.56676072E-01
    134  -5.44443017E+00  -4.88959003E+00   5.54840137E-01
    135  -5.45030083E+00  -4.89707612E+00   5.53224710E-01
    136  -5.45795159E+00  -4.90589224E+00   5.52059349E-01
    137  -5.46454349E+00  -4.91447668E+00   5.50066808E-01
    138  -5.47232828E+00  -4.92420421E+00   5.48124068E-01
    139  -5.47980118E+00  -4.93365729E+00   5.46143887E-01
    140  -5.48771176E+00  -4.94429459E+00   5.43417173E-01
    141  -5.49431498E+00  -4.95361398E+00   5.40700998E-01
    142  -5.50235602E+00  -4.96364790E+00   5.38708126E-01
    143  -5.50975520E+00  -4.97328761E+00   5.36467592E-01
    144  -5.51756787E+00  -4.98190939E+00   5.35658478E-01
    145  -5.52678768E+00  -4.99238439E+00   5.34403293E-01
    146  -5.53549345E+00  -5.00152409E+00   5.33969367E-01
    147  -5.54328997E+00  -5.01121637E+00   5.32073594E-01
    148  -5.55245323E+00  -5.02091729E+00   5.31535937E-01
    149  -5.56084223E+00  -5.02994483E+00   5.30897397E-01
    150  -5.56829042E+00  -5.03877502E+00   5.29515401E-01
    151  -5.57600693E+00  -5.04684353E+00   5.29163402E-01
    152  -5.58367772E+00  -5.05617362E+00   5.27504094E-01
    153  -5.59209040E+00  -5.06472808E+00   5.27362324E-01
    154  -5.60134684E+00  -5.07422665E+00   5.27120193E-01
    155  -5.61044470E+00  -5.08306718E+00   5.27377524E-01
    156  -5.61965703E+00  -5.09224582E+00   5.27411215E-01
    157  -5.62888983E+00  -5.10145337E+00   5.27436461E-01
    158  -5.63842003E+00  -5.10930266E+00   5.29117366E-01
    159  -5.64635317E+00  -5.11715796E+00   5.29195212E-01
    160  -5.65527092E+00  -5.12529943E+00   5.29971491E-01
    161  -5.66288280E+00  -5.13326545E+00   5.29617347E-01
    162  -5.67051970E+00  -5.14067846E+00   5.29841236E-01
    163  -5.67801944E+00  -5.14841477E+00   5.29604672E-01
    164  -5.68716611E+00  -5.15695259E+00   5.30213523E-01
    165  -5.69681607E+00  -5.16482289E+00   5.31993182E-01
    166  -5.70523934E+00  -5.17257627E+00   5.32663079E-01
    167  -5.71374215E+00  -5.18012402E+00   5.33618136E-01
    168  -5.72232757E+00  -5.18708105E+00   5.35246516E-01
    169  -5.73134105E+00  -5.19564045E+00   5.35700597E-01
    170  -5.74053067E+00  -5.20209286E+00   5.38437814E-01
    171  -5.74864914E+00  -5.20869001E+00   5.39959130E-01
    172  -5.75859228E+00  -5.21588700E+00   5.42705276E-01
    173  -5.76678415E+00  -5.22216715E+00   5.44616998E-01
    174  -5.77687657E+00  -5.23013460E+00   5.46741968E-01
    175  -5.78595152E+00  -5.23702818E+00   5.48923337E-01
    176  -5.79523059E+00  -5.24316474E+00   5.52065850E-01
    177  -5.80535232E+00  -5.24967221E+00   5.55680115E-01
    178  -5.81482275E+00  -5.25624433E+00   5.58578425E-01
    179  -5.82432651E+00  -5.26269582E+00   5.61630689E-01
    180  -5.83301537E+00  -5.26956076E+00   5.63454607E-01
    181  -5.84155228E+00  -5.27552230E+00   5.66029976E-01
    182  -5.85106845E+00  -5.28230627E+00   5.68762180E-01
    183  -5.85964337E+00  -5.28933332E+00   5.70310053E-01
    184  -5.86846501E+00  -5.29649570E+00   5.71969306E-01
    185  -5.87645861E+00  -5.30271258E+00   5.73746031E-01
    186  -5.88505847E+00  -5.30933552E+00   5.75722952E-01
    187  -5.89372371E+00  -5.31601984E+00   5.77703872E-01
    188  -5.90152189E+00  -5.32294254E+00   5.78579346E-01
    189  -5.90971565E+00  -5.32909842E+00   5.80617228E-01
    190  -5.91766545E+00  -5.33617642E+00   5.81489033E-01
    191  -5.92568897E+00  -5.34248274E+00   5.83206229E-01
    192  -5.93304334E+00  -5.34771147E+00   5.85331870E-01
    193  -5.94124072E+00  -5.35418712E+00   5.87053597E-01
    194  -5.94965816E+00  -5.36012043E+00   5.89537736E-01
    195  -5.95731192E+00  -5.36591915E+00   5.91392777E-01
    196  -5.96457346E+00  -5.37151688E+00   5.93056579E-01
    197  -5.97155821E+00  -5.37729405E+00   5.94264159E-01
    198  -5.97939052E+00  -5.38399370E+00   5.95396815E-01
    199  -5.98593868E+00  -5.38954583E+00   5.96392841E-01
    200  -5.99266676E+00  -5.39558245E+00   5.97084316E-01
    201  -5.99878392E+00  -5.40133799E+00   5.97445937E-01
    202  -6.00596790E+00  -5.40789859E+00   5.98069311E-01
    203  -6.01202269E+00  -5.41368840E+00   5.98334282E-01
    204  -6.01833721E+00  -5.41899909E+00   5.99338114E-01
    205  -6.02502029E+00  -5.42497002E+00   6.00050275E-01
    206  -6.03180775E+00  -5.43056405E+00   6.01243700E-01
    207  -6.03852919E+00  -5.43596802E+00   6.02561173E-01
    208  -6.04533158E+00  -5.44143557E+00   6.03896010E-01
    209  -6.05127188E+00  -5.44703447E+00   6.04237403E-01
    210  -6.05685830E+00  -5.45271018E+00   6.04148124E-01
    211  -6.06209783E+00  -5.45772175E+00   6.04376086E-01
    212  -6.06807987E+00  -5.46352292E+00   6.04556948E-01
    213  -6.07427048E+00  -5.46886143E+00   6.05409050E-01
    214  -6.07993209E+00  -5.47493123E+00   6.05000858E-01
    215  -6.08508969E+00  -5.48080665E+00   6.04283039E-01
    216  -6.09024627E+00  -5.48571972E+00   6.04526551E-01
    217  -6.09586720E+00  -5.49123835E+00   6.04628850E-01
    218  -6.10161222E+00  -5.49675660E+00   6.04855620E-01
    219  -6.10775180E+00  -5.50178054E+00   6.05971266E-01
    220  -6.11333942E+00  -5.50679278E+00   6.06546641E-01
    221  -6.11878916E+00  -5.51184185E+00   6.06947309E-01
    222  -6.12404416E+00  -5.51704329E+00   6.07000871E-01
    223  -6.12939445E+00  -5.52208506E+00   6.07309395E-01
    224  -6.13477718E+00  -5.52686645E+00   6.07910726E-01
    225  -6.13993372E+00  -5.53196321E+00   6.07970508E-01
    226  -6.14435475E+00  -5.53658219E+00   6.07772559E-01
    227  -6.14912792E+00  -5.54123684E+00   6.07891081E-01
    228  -6.15476632E+00  -5.54637435E+00   6.08391978E-01
    229  -6.15976405E+00  -5.55090981E+00   6.08854238E-01
    230  -6.16440582E+00  -5.55557913E+00   6.08826689E-01
    231  -6.16917629E+00  -5.56013391E+00   6.09042373E-01
    232  -6.17408838E+00  -5.56454984E+00   6.09538535E-01
    233  -6.17973023E+00  -5.56985699E+00   6.09873241E-01
    234  -6.18459615E+00  -5.57425279E+00   6.10343361E-01
    235  -6.18970534E+00  -5.57863960E+00   6.11065741E-01
    236  -6.19457057E+00  -5.58293965E+00   6.11630915E-01
    237  -6.19946659E+00  -5.58768737E+00   6.11779220E-01
    238  -6.20377147E+00  -5.59199501E+00   6.11776458E-01
    239  -6.20833804E+00  -5.59587947E+00   6.12458569E-01
    240  -6.21281472E+00  -5.60002227E+00   6.12792448E-01
    241  -6.21701406E+00  -5.60398872E+00   6.13025340E-01
    242  -6.22173974E+00  -5.60814164E+00   6.13598102E-01
    243  -6.22598794E+00  -5.61220234E+00   6.13785605E-01
    244  -6.23064756E+00  -5.61592882E+00   6.14718743E-01
    245  -6.23428298E+00  -5.61922893E+00   6.15054053E-01
    246  -6.23830307E+00  -5.62312618E+00   6.15176887E-01
    247  -6.24324552E+00  -5.62779683E+00   6.15448689E-01
    248  -6.24729736E+00  -5.63170998E+00   6.15587380E-01
    249  -6.25134001E+00  -5.63613586E+00   6.15204151E-01
    250  -6.25545092E+00  -5.63993138E+00   6.15519545E-01
    251  -6.25956506E+00  -5.64383768E+00   6.15727377E-01
    252  -6.26333543E+00  -5.64795233E+00   6.15383106E-01
    253  -6.26833067E+00  -5.65228756E+00   6.16043111E-01
    254  -6.27232296E+00  -5.65615705E+00   6.16165905E-01
    255  -6.27700593E+00  -5.65994131E+00   6.17064621E-01
    256  -6.28116168E+00  -5.66381738E+00   6.17344298E-01
    257  -6.28493626E+00  -5.66764627E+00   6.17289990E-01
    258  -6.28875837E+00  -5.67173347E+00   6.17024897E-01
    259  -6.29324912E+00  -5.67584111E+00   6.17408006E-01
    260  -6.29697592E+00  -5.67985766E+00   6.17118255E-01
    261  -6.30089274E+00  -5.68398002E+00   6.16912718E-01
    262  -6.30454451E+00  -5.68775136E+00   6.16793153E-01
    263  -6.30815697E+00  -5.69104674E+00   6.17110233E-01
    264  -6.31228694E+00  -5.69481638E+00   6.17470557E-01
    265  -6.31580155E+00  -5.69789650E+00   6.17905055E-01
    266  -6.31986886E+00  -5.70144383E+00   6.18425038E-01
    267  -6.32370983E+00  -5.70511019E+00   6.18599636E-01
    268  -6.32746101E+00  -5.70860268E+00   6.18858332E-01
    269  -6.33056237E+00  -5.71158111E+00   6.18981266E-01
    270  -6.33382998E+00  -5.71459573E+00   6.19234253E-01
    271  -6.33712536E+00  -5.71755778E+00   6.19567576E-01
    272  -6.34089294E+00  -5.72072150E+00   6.20171437E-01
    273  -6.34482740E+00  -5.72394391E+00   6.20883490E-01
    274  -6.34788342E+00  -5.72675718E+00   6.21126244E-01
    275  -6.35184687E+00  -5.73033930E+00   6.21507572E-01
    276  -6.35553763E+00  -5.73394943E+00   6.21588200E-01
    277  -6.35947386E+00  -5.73729084E+00   6.22183013E-01
    278  -6.36338587E+00  -5.74092142E+00   6.22464454E-01
    279  -6.36670698E+00  -5.74382225E+00   6.22884725E-01
    280  -6.36985711E+00  -5.74646252E+00   6.23394582E-01
    281  -6.37348585E+00  -5.74965739E+00   6.23828455E-01
    282  -6.37699840E+00  -5.75283362E+00   6.24164778E-01
    283  -6.38063222E+00  -5.75599138E+00   6.24640831E-01
    284  -6.38382455E+00  -5.75893563E+00   6.24888918E-01
    285  -6.38762401E+00  -5.76278222E+00   6.24841798E-01
    286  -6.39108282E+00  -5.76572906E+00   6.25353764E-01
    287  -6.39470022E+00  -5.76904667E+00   6.25653556E-01
    288  -6.39826511E+00  -5.77210675E+00   6.26158360E-01
    289  -6.40159059E+00  -5.77487230E+00   6.26718296E-01
    290  -6.40466832E+00  -5.77787632E+00   6.26792004E-01
    291  -6.40815458E+00  -5.78091989E+00   6.27234684E-01
    292  -6.41133286E+00  -5.78386021E+00   6.27472651E-01
    293  -6.41444912E+00  -5.78667326E+00   6.27775861E-01
    294  -6.41717051E+00  -5.78929097E+00   6.27879537E-01
    295  -6.42025141E+00  -5.79209343E+00   6.28157979E-01
    296  -6.42322419E+00  -5.79468051E+00   6.28543675E-01
    297  -6.42594685E+00  -5.79733244E+00   6.28614410E-01
    298  -6.42872810E+00  -5.79998509E+00   6.28743010E-01
    299  -6.43168773E+00  -5.80282815E+00   6.28859583E-01
    300  -6.43459906E+00  -5.80541485E+00   6.29184213E-01
# k =   0.250000   0.250000   0.250000 spin = 1
